"station_in","station_out","value","shortest_paths"
"巨峰路","宋园路",26,18
"巨峰路","宜山路",78,18
"巨峰路","宝安公路",6,21
"巨峰路","宝山路",23,10
"巨峰路","宝杨路",3,22
"巨峰路","富锦路",10,23
"巨峰路","小南门",48,11
"巨峰路","岚皋路",11,14
"巨峰路","川沙",11,19
"巨峰路","巨峰路",65,0
"巨峰路","市光路",2,19
"巨峰路","常熟路",20,15
"巨峰路","广兰路",48,15
"巨峰路","延吉中路",1,15
"巨峰路","延安西路",39,17
"巨峰路","延长路",10,13
"巨峰路","张江高科",159,13
"巨峰路","彭浦新村",12,16
"巨峰路","徐家汇",88,17
"巨峰路","徐泾东",38,23
"巨峰路","御桥",4,15
"巨峰路","德平路",128,5
"巨峰路","惠南",7,20
"巨峰路","惠南东",1,21
"巨峰路","成山路",5,16
"巨峰路","打浦桥",100,14
"巨峰路","提篮桥",109,8
"巨峰路","文井路",2,33
"巨峰路","新场",10,18
"巨峰路","新天地",48,14
"巨峰路","新村路",16,15
"巨峰路","新江湾城",2,18
"巨峰路","新闸路",12,13
"巨峰路","昌吉东路",2,26
"巨峰路","昌平路",13,15
"巨峰路","星中路",17,22
"巨峰路","曲阜路",160,11
"巨峰路","曲阳路",15,12
"巨峰路","曹杨路",66,14
"巨峰路","李子园路",11,18
"巨峰路","杨思",18,17
"巨峰路","杨树浦路",32,8
"巨峰路","杨高中路",36,10
"巨峰路","杨高北路",23,1
"巨峰路","杨高南路",30,15
"巨峰路","松江体育中心",8,31
"巨峰路","松江南站",1,33
"巨峰路","松江大学城",17,29
"巨峰路","松江新城",8,30
"巨峰路","枫桥路",11,15
"巨峰路","桂林路",57,19
"巨峰路","桃浦新村",5,21
"巨峰路","武宁路",6,15
"巨峰路","殷高西路",8,16
"巨峰路","民生路",76,7
"巨峰路","水产路",4,21
"巨峰路","水城路",9,20
"巨峰路","汉中路",30,12
"巨峰路","江月路",26,22
"巨峰路","江杨北路",5,25
"巨峰路","江浦公园",132,6
"巨峰路","江浦路",2,13
"巨峰路","江湾体育场",4,15
"巨峰路","江湾镇",10,15
"巨峰路","江苏路",69,15
"巨峰路","汶水路",31,15
"巨峰路","沈杜公路",26,24
"巨峰路","泗泾",10,26
"巨峰路","洞泾",10,28
"巨峰路","洲海路",84,3
"巨峰路","浦三路",6,16
"巨峰路","浦东国际机场",24,23
"巨峰路","浦东大道",53,9
"巨峰路","浦江镇",20,21
"巨峰路","浦电路",406,10
"巨峰路","海伦路",72,9
"巨峰路","海天三路",2,22
"巨峰路","淞发路",5,18
"巨峰路","淞滨路",5,20
"巨峰路","淞虹路",58,20
"巨峰路","港城路",46,7
"巨峰路","源深体育中心",131,8
"巨峰路","滴水湖",7,24
"巨峰路","漕宝路",26,19
"巨峰路","漕河泾开发区",108,20
"巨峰路","漕溪路",6,19
"巨峰路","潘广路",1,26
"巨峰路","灵岩南路",49,19
"巨峰路","爱国路",111,3
"巨峰路","申江路",37,3
"巨峰路","白银路",2,25
"巨峰路","真北路",18,17
"巨峰路","真如",3,16
"巨峰路","石龙路",6,21
"巨峰路","祁连山南路",4,18
"巨峰路","祁连山路",12,19
"巨峰路","紫藤路",2,23
"巨峰路","罗南新村",7,27
"巨峰路","罗山路",1,14
"巨峰路","美兰湖",7,28
"巨峰路","耀华路",37,15
"巨峰路","老西门",27,13
"巨峰路","联航路",9,23
"巨峰路","肇嘉浜路",44,16
"巨峰路","航中路",5,24
"巨峰路","航头东",6,17
"巨峰路","航津路",126,5
"巨峰路","芦恒路",14,20
"巨峰路","花木路",30,13
"巨峰路","花桥",5,31
"巨峰路","芳华路",24,13
"巨峰路","莘庄",33,24
"巨峰路","莲花路",26,22
"巨峰路","蓝村路",165,11
"巨峰路","虹口足球场",68,12
"巨峰路","虹桥1号航站楼",12,22
"巨峰路","虹桥2号航站楼",21,21
"巨峰路","虹桥火车站",86,22
"巨峰路","虹桥路",40,17
"巨峰路","行知路",8,17
"巨峰路","衡山路",5,16
"巨峰路","西藏北路",31,13
"巨峰路","西藏南路",62,13
"巨峰路","豫园",79,12
"巨峰路","赤峰路",16,13
"巨峰路","远东大道",2,21
"巨峰路","通河新村",8,18
"巨峰路","邮电新村",19,10
"巨峰路","醉白池",2,32
"巨峰路","金京路",42,2
"巨峰路","金桥路",184,3
"巨峰路","金沙江西路",7,20
"巨峰路","金沙江路",29,15
"巨峰路","金海路",188,4
"巨峰路","金科路",106,14
"巨峰路","金运路",16,21
"巨峰路","铁力路",1,24
"巨峰路","银都路",6,26
"巨峰路","锦江乐园",9,21
"巨峰路","锦绣路",24,14
"巨峰路","镇坪路",33,13
"巨峰路","长寿路",37,14
"巨峰路","长江南路",13,17
"巨峰路","长清路",32,16
"巨峰路","闵行开发区",1,34
"巨峰路","陆家嘴",280,11
"巨峰路","陆家浜路",56,12
"巨峰路","陕西南路",70,14
"巨峰路","隆德路",14,15
"巨峰路","隆昌路",232,4
"巨峰路","静安寺",183,14
"巨峰路","顾村公园",16,24
"巨峰路","颛桥",9,27
"巨峰路","马当路",43,13
"巨峰路","马陆",4,23
"巨峰路","高科西路",79,14
"巨峰路","高青路",47,16
"巨峰路","鲁班路",44,14
"巨峰路","鹤沙航城",11,16
"巨峰路","黄兴公园",2,16
"巨峰路","黄陂南路",31,13
"巨峰路","龙华",7,19
"巨峰路","龙华中路",11,17
"巨峰路","龙柏新村",12,22
"巨峰路","龙溪路",13,21
"巨峰路","龙漕路",10,20
"巨峰路","龙耀路",4,19
"巨峰路","龙阳路",73,12
"市光路","七宝",24,25
"市光路","三林",12,23
"市光路","三林东",20,23
"市光路","三门路",1,13
"市光路","上南路",4,24
"市光路","上大路",5,21
"市光路","上海体育场",86,20
"市光路","上海体育馆",101,20
"市光路","上海儿童医学中心",7,18
"市光路","上海动物园",16,24
"市光路","上海南站",91,22
"市光路","上海图书馆",32,17
"市光路","上海大学",13,23
"市光路","上海汽车城",8,28
"市光路","上海火车站",195,12
"市光路","上海科技馆",25,16
"市光路","上海西站",9,18
"市光路","上海赛车场",38,26
"市光路","上海野生动物园",4,25
"市光路","上海马戏城",53,15
"市光路","世纪公园",11,17
"市光路","世纪大道",48,15
"市光路","东安路",74,19
"市光路","东宝兴路",37,11
"市光路","东川路",5,32
"市光路","东方体育中心",14,22
"市光路","东昌路",67,15
"市光路","东明路",9,21
"市光路","东陆路",1,18
"市光路","中兴路",128,12
"市光路","中华艺术宫",39,18
"市光路","中山公园",179,17
"市光路","中山北路",15,13
"市光路","中春路",5,26
"市光路","中潭路",38,13
"市光路","丰庄",8,20
"市光路","临平路",13,11
"市光路","临沂新村",9,19
"市光路","九亭",30,27
"市光路","书院",1,28
"市光路","云台路",14,20
"市光路","云锦路",19,22
"市光路","五莲路",2,20
"市光路","五角场",5,11
"市光路","交通大学",52,18
"市光路","人民广场",921,14
"市光路","伊犁路",58,21
"市光路","佘山",22,29
"市光路","兆丰路",1,30
"市光路","光明路",5,31
"市光路","共富新村",5,21
"市光路","共康路",4,18
"市光路","凌兆新村",40,23
"市光路","凌空路",1,26
"市光路","刘行",3,26
"市光路","创新中路",2,23
"市光路","剑川路",8,31
"市光路","北新泾",34,20
"市光路","北桥",5,30
"市光路","北洋泾路",1,18
"市光路","华夏东路",3,24
"市光路","华夏中路",1,19
"市光路","华夏西路",15,23
"市光路","华宁路",3,34
"市光路","南京东路",231,13
"市光路","南京西路",288,15
"市光路","南浦大桥",30,18
"市光路","南翔",17,23
"市光路","南陈路",7,22
"市光路","博兴路",1,21
"市光路","友谊路",3,21
"市光路","合川路",52,23
"市光路","同济大学",32,9
"市光路","后滩",3,21
"市光路","周浦东",7,21
"市光路","呼兰路",2,20
"市光路","唐镇",11,22
"市光路","商城路",65,16
"市光路","嘉善路",56,19
"市光路","嘉定北",27,28
"市光路","嘉定新城",6,25
"市光路","嘉定西",7,27
"市光路","四川北路",155,11
"市光路","四平路",250,8
"市光路","国权路",2,10
"市光路","国际客运中心",39,13
"市光路","场中路",4,20
"市光路","塘桥",72,18
"市光路","外环路",11,25
"市光路","外高桥保税区南",1,23
"市光路","大世界",394,15
"市光路","大华三路",7,17
"市光路","大场镇",1,19
"市光路","大木桥路",34,19
"市光路","大柏树",11,12
"市光路","大渡河路",23,17
"市光路","大连路",27,12
"市光路","天潼路",83,12
"市光路","威宁路",40,19
"市光路","娄山关路",129,18
"市光路","嫩江路",38,1
"市光路","宁国路",2,14
"市光路","安亭",11,29
"市光路","宋园路",37,20
"市光路","宜山路",121,20
"市光路","宝安公路",12,22
"市光路","宝山路",12,11
"市光路","富锦路",6,24
"市光路","小南门",35,17
"市光路","岚皋路",19,15
"市光路","川沙",12,25
"市光路","巨峰路",3,19
"市光路","市光路",83,0
"市光路","常熟路",103,17
"市光路","广兰路",41,21
"市光路","延吉中路",287,4
"市光路","延安西路",71,18
"市光路","延长路",43,14
"市光路","张江高科",102,19
"市光路","彭浦新村",5,17
"市光路","徐家汇",265,19
"市光路","徐泾东",68,24
"市光路","御桥",20,21
"市光路","德平路",1,19
"市光路","惠南",18,26
"市光路","惠南东",1,27
"市光路","成山路",92,20
"市光路","打浦桥",154,18
"市光路","提篮桥",31,13
"市光路","文井路",11,35
"市光路","新场",8,24
"市光路","新天地",46,16
"市光路","新村路",7,16
"市光路","新闸路",50,14
"市光路","昌吉东路",2,27
"市光路","昌平路",28,16
"市光路","星中路",19,24
"市光路","春申路",2,27
"市光路","曲阜路",166,13
"市光路","曲阳路",156,9
"市光路","曹杨路",115,15
"市光路","李子园路",15,19
"市光路","杨思",39,21
"市光路","杨树浦路",9,13
"市光路","杨高中路",40,16
"市光路","杨高北路",2,20
"市光路","杨高南路",25,21
"市光路","松江体育中心",15,33
"市光路","松江南站",2,35
"市光路","松江大学城",30,31
"市光路","松江新城",12,32
"市光路","枫桥路",13,16
"市光路","桂林路",109,21
"市光路","桃浦新村",11,22
"市光路","武宁路",8,16
"市光路","殷高东路",1,14
"市光路","殷高西路",11,14
"市光路","民生路",3,17
"市光路","水产路",2,19
"市光路","水城路",28,22
"市光路","汉中路",137,13
"市光路","江月路",77,26
"市光路","江杨北路",2,23
"市光路","江浦路",635,6
"市光路","江湾体育场",4,12
"市光路","江湾镇",6,13
"市光路","江苏路",173,17
"市光路","汶水路",29,16
"市光路","沈杜公路",166,28
"市光路","泗泾",14,28
"市光路","洞泾",10,30
"市光路","洲海路",1,22
"市光路","浦三路",6,22
"市光路","浦东国际机场",31,29
"市光路","浦东大道",34,14
"市光路","浦江镇",29,25
"市光路","浦电路",130,16
"市光路","海伦路",113,10
"市光路","海天三路",4,28
"市光路","淞滨路",1,18
"市光路","淞虹路",108,21
"市光路","源深体育中心",7,16
"市光路","滴水湖",5,30
"市光路","漕宝路",105,21
"市光路","漕河泾开发区",191,22
"市光路","漕溪路",16,21
"市光路","潘广路",2,27
"市光路","灵岩南路",3,23
"市光路","白银路",5,26
"市光路","真北路",38,18
"市光路","真如",14,17
"市光路","石龙路",17,23
"市光路","祁华路",1,24
"市光路","祁连山南路",17,19
"市光路","祁连山路",17,20
"市光路","紫藤路",1,25
"市光路","罗南新村",6,28
"市光路","罗山路",6,20
"市光路","美兰湖",11,29
"市光路","翔殷路",110,2
"市光路","耀华路",80,19
"市光路","老西门",131,15
"市光路","联航路",28,27
"市光路","肇嘉浜路",77,18
"市光路","航中路",11,26
"市光路","航头东",3,23
"市光路","航津路",2,24
"市光路","芦恒路",68,24
"市光路","花木路",48,19
"市光路","花桥",7,32
"市光路","芳华路",41,19
"市光路","莘庄",127,26
"市光路","莲花路",82,24
"市光路","蓝村路",40,17
"市光路","虹口足球场",361,10
"市光路","虹桥1号航站楼",13,23
"市光路","虹桥2号航站楼",29,22
"市光路","虹桥火车站",78,23
"市光路","虹桥路",67,19
"市光路","行知路",6,18
"市光路","衡山路",30,18
"市光路","西藏北路",216,11
"市光路","西藏南路",148,17
"市光路","豫园",127,14
"市光路","赤峰路",14,11
"市光路","远东大道",2,27
"市光路","通河新村",2,19
"市光路","邮电新村",56,9
"市光路","醉白池",4,34
"市光路","金京路",4,21
"市光路","金平路",5,33
"市光路","金桥路",3,21
"市光路","金沙江西路",5,21
"市光路","金沙江路",50,16
"市光路","金海路",3,23
"市光路","金科路",101,20
"市光路","金运路",17,22
"市光路","铁力路",2,22
"市光路","银都路",26,28
"市光路","锦江乐园",43,23
"市光路","锦绣路",23,20
"市光路","镇坪路",62,14
"市光路","长寿路",54,15
"市光路","长江南路",5,15
"市光路","长清路",15,20
"市光路","闵行开发区",7,36
"市光路","陆家嘴",229,14
"市光路","陆家浜路",161,16
"市光路","陕西南路",189,16
"市光路","隆德路",6,16
"市光路","静安寺",307,16
"市光路","鞍山新村",383,7
"市光路","顾村公园",39,25
"市光路","颛桥",21,29
"市光路","马当路",60,17
"市光路","马陆",8,24
"市光路","高科西路",16,20
"市光路","高青路",4,22
"市光路","鲁班路",94,18
"市光路","鹤沙航城",22,22
"市光路","黄兴公园",131,3
"市光路","黄兴路",363,5
"市光路","黄陂南路",158,15
"市光路","龙华",11,21
"市光路","龙华中路",29,20
"市光路","龙柏新村",12,24
"市光路","龙溪路",17,23
"市光路","龙漕路",19,22
"市光路","龙耀路",5,23
"市光路","龙阳路",46,18
"常熟路","七宝",218,8
"常熟路","三林",31,8
"常熟路","三林东",39,9
"常熟路","三门路",4,14
"常熟路","上南路",28,9
"常熟路","上大路",70,11
"常熟路","上海体育场",107,3
"常熟路","上海体育馆",392,3
"常熟路","上海儿童医学中心",41,9
"常熟路","上海动物园",11,9
"常熟路","上海南站",700,5
"常熟路","上海图书馆",1,2
"常熟路","上海大学",316,13
"常熟路","上海汽车城",4,17
"常熟路","上海游泳馆",17,3
"常熟路","上海火车站",237,6
"常熟路","上海科技馆",43,8
"常熟路","上海西站",16,7
"常熟路","上海赛车场",2,15
"常熟路","上海野生动物园",12,17
"常熟路","上海马戏城",200,9
"常熟路","世纪公园",42,9
"常熟路","世纪大道",106,7
"常熟路","东安路",358,2
"常熟路","东宝兴路",28,8
"常熟路","东川路",125,15
"常熟路","东方体育中心",12,7
"常熟路","东昌路",91,6
"常熟路","东明路",67,9
"常熟路","东陆路",11,14
"常熟路","东靖路",6,16
"常熟路","中兴路",53,5
"常熟路","中华艺术宫",10,6
"常熟路","中山公园",157,3
"常熟路","中山北路",180,7
"常熟路","中春路",46,9
"常熟路","中潭路",82,5
"常熟路","丰庄",68,8
"常熟路","临平路",33,8
"常熟路","临沂新村",58,9
"常熟路","临港大道",5,21
"常熟路","九亭",247,10
"常熟路","书院",7,20
"常熟路","云台路",169,7
"常熟路","云山路",43,12
"常熟路","云锦路",5,5
"常熟路","五洲大道",5,17
"常熟路","五莲路",16,15
"常熟路","五角场",12,12
"常熟路","交通大学",7,3
"常熟路","人民广场",558,3
"常熟路","伊犁路",8,6
"常熟路","佘山",76,12
"常熟路","兆丰路",7,19
"常熟路","光明路",1,20
"常熟路","共富新村",184,15
"常熟路","共康路",224,12
"常熟路","凌兆新村",52,8
"常熟路","凌空路",4,18
"常熟路","刘行",91,16
"常熟路","剑川路",76,14
"常熟路","北新泾",76,6
"常熟路","北桥",80,13
"常熟路","北洋泾路",14,10
"常熟路","华夏东路",22,16
"常熟路","华夏西路",33,10
"常熟路","华宁路",30,17
"常熟路","南京东路",97,4
"常熟路","南京西路",123,2
"常熟路","南浦大桥",58,6
"常熟路","南翔",46,12
"常熟路","南陈路",81,12
"常熟路","博兴路",38,14
"常熟路","友谊西路",24,17
"常熟路","友谊路",20,18
"常熟路","合川路",119,6
"常熟路","同济大学",12,10
"常熟路","后滩",61,4
"常熟路","周浦东",20,13
"常熟路","呼兰路",67,14
"常熟路","唐镇",23,14
"常熟路","商城路",74,6
"常熟路","嘉善路",91,2
"常熟路","嘉定北",28,17
"常熟路","嘉定新城",23,14
"常熟路","嘉定西",11,16
"常熟路","四川北路",13,6
"常熟路","四平路",23,9
"常熟路","国权路",15,11
"常熟路","国际客运中心",13,6
"常熟路","场中路",185,10
"常熟路","塘桥",111,7
"常熟路","外环路",315,8
"常熟路","外高桥保税区北",8,21
"常熟路","外高桥保税区南",7,19
"常熟路","大世界",35,4
"常熟路","大华三路",474,7
"常熟路","大场镇",83,9
"常熟路","大木桥路",85,3
"常熟路","大柏树",86,9
"常熟路","大渡河路",68,5
"常熟路","大连路",38,8
"常熟路","天潼路",11,5
"常熟路","威宁路",63,5
"常熟路","娄山关路",142,4
"常熟路","嫩江路",60,16
"常熟路","宁国路",22,10
"常熟路","安亭",12,18
"常熟路","宋园路",1,5
"常熟路","宜山路",137,3
"常熟路","宝安公路",99,16
"常熟路","宝山路",16,7
"常熟路","宝杨路",33,17
"常熟路","富锦路",107,18
"常熟路","小南门",60,5
"常熟路","岚皋路",245,5
"常熟路","川沙",42,17
"常熟路","巨峰路",21,15
"常熟路","市光路",57,17
"常熟路","常熟路",144,0
"常熟路","广兰路",83,13
"常熟路","延吉中路",90,13
"常熟路","延安西路",16,4
"常熟路","延长路",279,8
"常熟路","张华浜",3,14
"常熟路","张江高科",86,11
"常熟路","彭浦新村",405,11
"常熟路","徐家汇",630,2
"常熟路","徐泾东",69,10
